Repo,CommitHash,TimeStamp,Language,Files,Lines,Code,Comments,Blanks
ThunderWeasel,b3d8222e04b145fffef8dabf385877c7a73e8b1a,1530113497,Notebook,29,60523,60523,0,0
ThunderWeasel,b3d8222e04b145fffef8dabf385877c7a73e8b1a,1530113497,Python,200,27108,21157,1338,4613
ThunderWeasel,b3d8222e04b145fffef8dabf385877c7a73e8b1a,1530113497,Shell,5,58,32,15,11
ThunderWeasel,b3d8222e04b145fffef8dabf385877c7a73e8b1a,1530113497,SQL,2,265,176,48,41
ThunderWeasel,b3d8222e04b145fffef8dabf385877c7a73e8b1a,1530113497,SVG,4,1704,1692,3,9
ThunderWeasel,b3d8222e04b145fffef8dabf385877c7a73e8b1a,1530113497,Plain Text,19,85575,85575,0,0
ThunderWeasel,b3d8222e04b145fffef8dabf385877c7a73e8b1a,1530113497,YAML,12,353,353,0,0
ThunderWeasel,b3d8222e04b145fffef8dabf385877c7a73e8b1a,1530113497,Total,343,186394,178481,1585,6328
ThunderWeasel,fe7b29b49591135ea9d922affad393161cd62a43,1530039008,Autoconf,1,5,5,0,0
ThunderWeasel,fe7b29b49591135ea9d922affad393161cd62a43,1530039008,BASH,11,151,77,31,43
ThunderWeasel,fe7b29b49591135ea9d922affad393161cd62a43,1530039008,Dockerfile,5,182,128,30,24
ThunderWeasel,fe7b29b49591135ea9d922affad393161cd62a43,1530039008,HTML,16,7743,6129,85,1529
ThunderWeasel,fe7b29b49591135ea9d922affad393161cd62a43,1530039008,JavaScript,2,582,489,35,58
ThunderWeasel,fe7b29b49591135ea9d922affad393161cd62a43,1530039008,JSON,3,10,10,0,0
ThunderWeasel,fe7b29b49591135ea9d922affad393161cd62a43,1530039008,Markdown,34,2135,2135,0,0
ThunderWeasel,fe7b29b49591135ea9d922affad393161cd62a43,1530039008,Notebook,29,60523,60523,0,0
ThunderWeasel,fe7b29b49591135ea9d922affad393161cd62a43,1530039008,Python,200,27108,21157,1338,4613
ThunderWeasel,fe7b29b49591135ea9d922affad393161cd62a43,1530039008,Shell,5,58,32,15,11
ThunderWeasel,fe7b29b49591135ea9d922affad393161cd62a43,1530039008,SQL,2,265,176,48,41
ThunderWeasel,fe7b29b49591135ea9d922affad393161cd62a43,1530039008,SVG,4,1704,1692,3,9
ThunderWeasel,fe7b29b49591135ea9d922affad393161cd62a43,1530039008,Plain Text,19,85575,85575,0,0
ThunderWeasel,fe7b29b49591135ea9d922affad393161cd62a43,1530039008,YAML,12,353,353,0,0
ThunderWeasel,fe7b29b49591135ea9d922affad393161cd62a43,1530039008,Total,343,186394,178481,1585,6328
ThunderWeasel,98dfce2e8e900075dab871b5bb87d2c580200f24,1530038640,Autoconf,1,5,5,0,0
ThunderWeasel,98dfce2e8e900075dab871b5bb87d2c580200f24,1530038640,BASH,11,151,77,31,43
ThunderWeasel,98dfce2e8e900075dab871b5bb87d2c580200f24,1530038640,Dockerfile,5,182,128,30,24
ThunderWeasel,98dfce2e8e900075dab871b5bb87d2c580200f24,1530038640,HTML,16,7743,6129,85,1529
ThunderWeasel,98dfce2e8e900075dab871b5bb87d2c580200f24,1530038640,JavaScript,2,582,489,35,58
ThunderWeasel,98dfce2e8e900075dab871b5bb87d2c580200f24,1530038640,JSON,3,10,10,0,0
ThunderWeasel,98dfce2e8e900075dab871b5bb87d2c580200f24,1530038640,Markdown,34,2135,2135,0,0
ThunderWeasel,98dfce2e8e900075dab871b5bb87d2c580200f24,1530038640,Notebook,29,60523,60523,0,0
ThunderWeasel,98dfce2e8e900075dab871b5bb87d2c580200f24,1530038640,Python,200,27085,21143,1338,4604
ThunderWeasel,98dfce2e8e900075dab871b5bb87d2c580200f24,1530038640,Shell,5,58,32,15,11
ThunderWeasel,98dfce2e8e900075dab871b5bb87d2c580200f24,1530038640,SQL,2,265,176,48,41
ThunderWeasel,98dfce2e8e900075dab871b5bb87d2c580200f24,1530038640,SVG,4,1704,1692,3,9
ThunderWeasel,98dfce2e8e900075dab871b5bb87d2c580200f24,1530038640,Plain Text,19,85575,85575,0,0
ThunderWeasel,98dfce2e8e900075dab871b5bb87d2c580200f24,1530038640,YAML,12,353,353,0,0
ThunderWeasel,98dfce2e8e900075dab871b5bb87d2c580200f24,1530038640,Total,343,186371,178467,1585,6319
ThunderWeasel,41162563fa0d5cddf55066a8bc255e4c71f311d9,1529980709,Autoconf,1,5,5,0,0
ThunderWeasel,41162563fa0d5cddf55066a8bc255e4c71f311d9,1529980709,BASH,11,151,77,31,43
ThunderWeasel,41162563fa0d5cddf55066a8bc255e4c71f311d9,1529980709,Dockerfile,5,182,128,30,24
ThunderWeasel,41162563fa0d5cddf55066a8bc255e4c71f311d9,1529980709,HTML,16,7743,6129,85,1529
ThunderWeasel,41162563fa0d5cddf55066a8bc255e4c71f311d9,1529980709,JavaScript,2,582,489,35,58
ThunderWeasel,41162563fa0d5cddf55066a8bc255e4c71f311d9,1529980709,JSON,3,10,10,0,0
ThunderWeasel,41162563fa0d5cddf55066a8bc255e4c71f311d9,1529980709,Markdown,34,2135,2135,0,0
ThunderWeasel,41162563fa0d5cddf55066a8bc255e4c71f311d9,1529980709,Notebook,29,60523,60523,0,0
ThunderWeasel,41162563fa0d5cddf55066a8bc255e4c71f311d9,1529980709,Python,200,27084,21142,1338,4604
ThunderWeasel,41162563fa0d5cddf55066a8bc255e4c71f311d9,1529980709,Shell,5,58,32,15,11
ThunderWeasel,41162563fa0d5cddf55066a8bc255e4c71f311d9,1529980709,SQL,2,265,176,48,41
ThunderWeasel,41162563fa0d5cddf55066a8bc255e4c71f311d9,1529980709,SVG,4,1704,1692,3,9
ThunderWeasel,41162563fa0d5cddf55066a8bc255e4c71f311d9,1529980709,Plain Text,19,85575,85575,0,0
ThunderWeasel,41162563fa0d5cddf55066a8bc255e4c71f311d9,1529980709,YAML,12,353,353,0,0
ThunderWeasel,41162563fa0d5cddf55066a8bc255e4c71f311d9,1529980709,Total,343,186370,178466,1585,6319
ThunderWeasel,b8f4a45ff0b49bc82c8fa88aa17b51820aadc557,1529969517,Autoconf,1,5,5,0,0
ThunderWeasel,b8f4a45ff0b49bc82c8fa88aa17b51820aadc557,1529969517,BASH,11,151,77,31,43
ThunderWeasel,b8f4a45ff0b49bc82c8fa88aa17b51820aadc557,1529969517,Dockerfile,5,182,128,30,24
ThunderWeasel,b8f4a45ff0b49bc82c8fa88aa17b51820aadc557,1529969517,HTML,16,7743,6129,85,1529
ThunderWeasel,b8f4a45ff0b49bc82c8fa88aa17b51820aadc557,1529969517,JavaScript,2,582,489,35,58
ThunderWeasel,b8f4a45ff0b49bc82c8fa88aa17b51820aadc557,1529969517,JSON,3,10,10,0,0
ThunderWeasel,b8f4a45ff0b49bc82c8fa88aa17b51820aadc557,1529969517,Markdown,34,2135,2135,0,0
ThunderWeasel,b8f4a45ff0b49bc82c8fa88aa17b51820aadc557,1529969517,Notebook,29,60523,60523,0,0
ThunderWeasel,b8f4a45ff0b49bc82c8fa88aa17b51820aadc557,1529969517,Python,200,27084,21142,1338,4604
ThunderWeasel,b8f4a45ff0b49bc82c8fa88aa17b51820aadc557,1529969517,Shell,5,58,32,15,11
ThunderWeasel,b8f4a45ff0b49bc82c8fa88aa17b51820aadc557,1529969517,SQL,2,265,176,48,41
ThunderWeasel,b8f4a45ff0b49bc82c8fa88aa17b51820aadc557,1529969517,SVG,4,1704,1692,3,9
ThunderWeasel,b8f4a45ff0b49bc82c8fa88aa17b51820aadc557,1529969517,Plain Text,19,85842,85842,0,0
ThunderWeasel,b8f4a45ff0b49bc82c8fa88aa17b51820aadc557,1529969517,YAML,12,353,353,0,0
ThunderWeasel,b8f4a45ff0b49bc82c8fa88aa17b51820aadc557,1529969517,Total,343,186637,178733,1585,6319
ThunderWeasel,27c99f0d0de59ddbdcb8d546a50d0436fa158ecb,1529963303,Autoconf,1,5,5,0,0
ThunderWeasel,27c99f0d0de59ddbdcb8d546a50d0436fa158ecb,1529963303,BASH,11,151,77,31,43
ThunderWeasel,27c99f0d0de59ddbdcb8d546a50d0436fa158ecb,1529963303,Dockerfile,5,182,128,30,24
ThunderWeasel,27c99f0d0de59ddbdcb8d546a50d0436fa158ecb,1529963303,HTML,16,7743,6129,85,1529
ThunderWeasel,27c99f0d0de59ddbdcb8d546a50d0436fa158ecb,1529963303,JavaScript,2,582,489,35,58
ThunderWeasel,27c99f0d0de59ddbdcb8d546a50d0436fa158ecb,1529963303,JSON,3,10,10,0,0
ThunderWeasel,27c99f0d0de59ddbdcb8d546a50d0436fa158ecb,1529963303,Markdown,34,2135,2135,0,0
ThunderWeasel,27c99f0d0de59ddbdcb8d546a50d0436fa158ecb,1529963303,Notebook,29,60523,60523,0,0
ThunderWeasel,27c99f0d0de59ddbdcb8d546a50d0436fa158ecb,1529963303,Python,200,27048,21113,1340,4595
ThunderWeasel,27c99f0d0de59ddbdcb8d546a50d0436fa158ecb,1529963303,Shell,5,58,32,15,11
ThunderWeasel,27c99f0d0de59ddbdcb8d546a50d0436fa158ecb,1529963303,SQL,2,265,176,48,41
ThunderWeasel,27c99f0d0de59ddbdcb8d546a50d0436fa158ecb,1529963303,SVG,4,1704,1692,3,9
ThunderWeasel,27c99f0d0de59ddbdcb8d546a50d0436fa158ecb,1529963303,Plain Text,19,85842,85842,0,0
ThunderWeasel,27c99f0d0de59ddbdcb8d546a50d0436fa158ecb,1529963303,YAML,12,353,353,0,0
ThunderWeasel,27c99f0d0de59ddbdcb8d546a50d0436fa158ecb,1529963303,Total,343,186601,178704,1587,6310
ThunderWeasel,3d73389dd14882f7ad35e01cfa28539743c18a38,1529961773,Autoconf,1,5,5,0,0
ThunderWeasel,3d73389dd14882f7ad35e01cfa28539743c18a38,1529961773,BASH,11,151,77,31,43
ThunderWeasel,3d73389dd14882f7ad35e01cfa28539743c18a38,1529961773,Dockerfile,5,182,128,30,24
ThunderWeasel,3d73389dd14882f7ad35e01cfa28539743c18a38,1529961773,HTML,16,7743,6129,85,1529
ThunderWeasel,3d73389dd14882f7ad35e01cfa28539743c18a38,1529961773,JavaScript,2,582,489,35,58
ThunderWeasel,3d73389dd14882f7ad35e01cfa28539743c18a38,1529961773,JSON,3,10,10,0,0
ThunderWeasel,3d73389dd14882f7ad35e01cfa28539743c18a38,1529961773,Markdown,34,2135,2135,0,0
ThunderWeasel,3d73389dd14882f7ad35e01cfa28539743c18a38,1529961773,Notebook,29,60523,60523,0,0
ThunderWeasel,3d73389dd14882f7ad35e01cfa28539743c18a38,1529961773,Python,198,26491,20618,1336,4537
ThunderWeasel,3d73389dd14882f7ad35e01cfa28539743c18a38,1529961773,Shell,5,58,32,15,11
ThunderWeasel,3d73389dd14882f7ad35e01cfa28539743c18a38,1529961773,SQL,2,265,176,48,41
ThunderWeasel,3d73389dd14882f7ad35e01cfa28539743c18a38,1529961773,SVG,4,1704,1692,3,9
ThunderWeasel,3d73389dd14882f7ad35e01cfa28539743c18a38,1529961773,Plain Text,19,85683,85683,0,0
ThunderWeasel,3d73389dd14882f7ad35e01cfa28539743c18a38,1529961773,YAML,12,353,353,0,0
ThunderWeasel,3d73389dd14882f7ad35e01cfa28539743c18a38,1529961773,Total,341,185885,178050,1583,6252
ThunderWeasel,4621e71a185852d23e9594258b69fb12664400ed,1529961758,Autoconf,1,5,5,0,0
ThunderWeasel,4621e71a185852d23e9594258b69fb12664400ed,1529961758,BASH,11,151,77,31,43
ThunderWeasel,4621e71a185852d23e9594258b69fb12664400ed,1529961758,Dockerfile,5,182,128,30,24
ThunderWeasel,4621e71a185852d23e9594258b69fb12664400ed,1529961758,HTML,16,7743,6129,85,1529
ThunderWeasel,4621e71a185852d23e9594258b69fb12664400ed,1529961758,JavaScript,2,582,489,35,58
ThunderWeasel,4621e71a185852d23e9594258b69fb12664400ed,1529961758,JSON,3,10,10,0,0
ThunderWeasel,4621e71a185852d23e9594258b69fb12664400ed,1529961758,Markdown,34,2135,2135,0,0
ThunderWeasel,4621e71a185852d23e9594258b69fb12664400ed,1529961758,Notebook,29,60523,60523,0,0
ThunderWeasel,4621e71a185852d23e9594258b69fb12664400ed,1529961758,Python,198,26491,20618,1336,4537
ThunderWeasel,4621e71a185852d23e9594258b69fb12664400ed,1529961758,Shell,5,58,32,15,11
ThunderWeasel,4621e71a185852d23e9594258b69fb12664400ed,1529961758,SQL,2,265,176,48,41
ThunderWeasel,4621e71a185852d23e9594258b69fb12664400ed,1529961758,SVG,4,1704,1692,3,9
ThunderWeasel,4621e71a185852d23e9594258b69fb12664400ed,1529961758,Plain Text,19,85582,85582,0,0
ThunderWeasel,4621e71a185852d23e9594258b69fb12664400ed,1529961758,YAML,12,353,353,0,0
ThunderWeasel,4621e71a185852d23e9594258b69fb12664400ed,1529961758,Total,341,185784,177949,1583,6252
ThunderWeasel,d7acf4ce06a4c76a736684365a9078dd695d2d1b,1529961740,Autoconf,1,5,5,0,0
ThunderWeasel,d7acf4ce06a4c76a736684365a9078dd695d2d1b,1529961740,BASH,11,151,77,31,43
ThunderWeasel,d7acf4ce06a4c76a736684365a9078dd695d2d1b,1529961740,Dockerfile,5,182,128,30,24
ThunderWeasel,d7acf4ce06a4c76a736684365a9078dd695d2d1b,1529961740,HTML,16,7743,6129,85,1529
ThunderWeasel,d7acf4ce06a4c76a736684365a9078dd695d2d1b,1529961740,JavaScript,2,566,473,35,58
ThunderWeasel,d7acf4ce06a4c76a736684365a9078dd695d2d1b,1529961740,JSON,3,10,10,0,0
ThunderWeasel,d7acf4ce06a4c76a736684365a9078dd695d2d1b,1529961740,Markdown,34,2135,2135,0,0
ThunderWeasel,d7acf4ce06a4c76a736684365a9078dd695d2d1b,1529961740,Notebook,29,60523,60523,0,0
ThunderWeasel,d7acf4ce06a4c76a736684365a9078dd695d2d1b,1529961740,Python,198,26408,20560,1324,4524
ThunderWeasel,d7acf4ce06a4c76a736684365a9078dd695d2d1b,1529961740,Shell,5,58,32,15,11
ThunderWeasel,d7acf4ce06a4c76a736684365a9078dd695d2d1b,1529961740,SQL,2,265,176,48,41
ThunderWeasel,d7acf4ce06a4c76a736684365a9078dd695d2d1b,1529961740,SVG,4,1704,1692,3,9
ThunderWeasel,d7acf4ce06a4c76a736684365a9078dd695d2d1b,1529961740,Plain Text,19,85430,85430,0,0
ThunderWeasel,d7acf4ce06a4c76a736684365a9078dd695d2d1b,1529961740,YAML,12,353,353,0,0
ThunderWeasel,d7acf4ce06a4c76a736684365a9078dd695d2d1b,1529961740,Total,341,185533,177723,1571,6239
ThunderWeasel,6565642901bea882258b4739914c8a3858450f2c,1529958288,Autoconf,1,5,5,0,0
ThunderWeasel,6565642901bea882258b4739914c8a3858450f2c,1529958288,BASH,11,151,77,31,43
ThunderWeasel,6565642901bea882258b4739914c8a3858450f2c,1529958288,Dockerfile,5,182,128,30,24
ThunderWeasel,6565642901bea882258b4739914c8a3858450f2c,1529958288,HTML,16,7743,6129,85,1529
ThunderWeasel,6565642901bea882258b4739914c8a3858450f2c,1529958288,JavaScript,2,566,473,35,58
ThunderWeasel,6565642901bea882258b4739914c8a3858450f2c,1529958288,JSON,3,10,10,0,0
ThunderWeasel,6565642901bea882258b4739914c8a3858450f2c,1529958288,Markdown,34,2135,2135,0,0
ThunderWeasel,6565642901bea882258b4739914c8a3858450f2c,1529958288,Notebook,29,60523,60523,0,0
ThunderWeasel,6565642901bea882258b4739914c8a3858450f2c,1529958288,Python,198,26407,20558,1324,4525
ThunderWeasel,6565642901bea882258b4739914c8a3858450f2c,1529958288,Shell,5,58,32,15,11
ThunderWeasel,6565642901bea882258b4739914c8a3858450f2c,1529958288,SQL,2,265,176,48,41
ThunderWeasel,6565642901bea882258b4739914c8a3858450f2c,1529958288,SVG,4,1704,1692,3,9
ThunderWeasel,6565642901bea882258b4739914c8a3858450f2c,1529958288,Plain Text,19,85271,85271,0,0
ThunderWeasel,6565642901bea882258b4739914c8a3858450f2c,1529958288,YAML,12,353,353,0,0
ThunderWeasel,6565642901bea882258b4739914c8a3858450f2c,1529958288,Total,341,185373,177562,1571,6240
ThunderWeasel,36ef1babcdca5e4d7e2c86a4e0f5a845b2a580b0,1529958014,Autoconf,1,5,5,0,0
ThunderWeasel,36ef1babcdca5e4d7e2c86a4e0f5a845b2a580b0,1529958014,BASH,11,151,77,31,43
ThunderWeasel,36ef1babcdca5e4d7e2c86a4e0f5a845b2a580b0,1529958014,Dockerfile,5,182,128,30,24
ThunderWeasel,36ef1babcdca5e4d7e2c86a4e0f5a845b2a580b0,1529958014,HTML,16,7743,6129,85,1529
ThunderWeasel,36ef1babcdca5e4d7e2c86a4e0f5a845b2a580b0,1529958014,JavaScript,2,566,473,35,58
ThunderWeasel,36ef1babcdca5e4d7e2c86a4e0f5a845b2a580b0,1529958014,JSON,3,10,10,0,0
ThunderWeasel,36ef1babcdca5e4d7e2c86a4e0f5a845b2a580b0,1529958014,Markdown,34,2135,2135,0,0
ThunderWeasel,36ef1babcdca5e4d7e2c86a4e0f5a845b2a580b0,1529958014,Notebook,29,60523,60523,0,0
ThunderWeasel,36ef1babcdca5e4d7e2c86a4e0f5a845b2a580b0,1529958014,Python,198,26401,20554,1324,4523
ThunderWeasel,36ef1babcdca5e4d7e2c86a4e0f5a845b2a580b0,1529958014,Shell,5,58,32,15,11
ThunderWeasel,36ef1babcdca5e4d7e2c86a4e0f5a845b2a580b0,1529958014,SQL,2,265,176,48,41
ThunderWeasel,36ef1babcdca5e4d7e2c86a4e0f5a845b2a580b0,1529958014,SVG,4,1704,1692,3,9
ThunderWeasel,36ef1babcdca5e4d7e2c86a4e0f5a845b2a580b0,1529958014,Plain Text,19,85245,85245,0,0
ThunderWeasel,36ef1babcdca5e4d7e2c86a4e0f5a845b2a580b0,1529958014,YAML,12,353,353,0,0
ThunderWeasel,36ef1babcdca5e4d7e2c86a4e0f5a845b2a580b0,1529958014,Total,341,185341,177532,1571,6238
ThunderWeasel,d0a23925cf8cae6c115eeca5c4709717b501742d,1529957820,Autoconf,1,5,5,0,0
ThunderWeasel,d0a23925cf8cae6c115eeca5c4709717b501742d,1529957820,BASH,11,151,77,31,43
ThunderWeasel,d0a23925cf8cae6c115eeca5c4709717b501742d,1529957820,Dockerfile,5,182,128,30,24
ThunderWeasel,d0a23925cf8cae6c115eeca5c4709717b501742d,1529957820,HTML,16,7743,6129,85,1529
ThunderWeasel,d0a23925cf8cae6c115eeca5c4709717b501742d,1529957820,JavaScript,2,566,473,35,58
ThunderWeasel,d0a23925cf8cae6c115eeca5c4709717b501742d,1529957820,JSON,3,10,10,0,0
ThunderWeasel,d0a23925cf8cae6c115eeca5c4709717b501742d,1529957820,Markdown,34,2135,2135,0,0
ThunderWeasel,d0a23925cf8cae6c115eeca5c4709717b501742d,1529957820,Notebook,29,60523,60523,0,0
ThunderWeasel,d0a23925cf8cae6c115eeca5c4709717b501742d,1529957820,Python,198,26412,20563,1324,4525
ThunderWeasel,d0a23925cf8cae6c115eeca5c4709717b501742d,1529957820,Shell,5,58,32,15,11
ThunderWeasel,d0a23925cf8cae6c115eeca5c4709717b501742d,1529957820,SQL,2,265,176,48,41
ThunderWeasel,d0a23925cf8cae6c115eeca5c4709717b501742d,1529957820,SVG,4,1704,1692,3,9
ThunderWeasel,d0a23925cf8cae6c115eeca5c4709717b501742d,1529957820,Plain Text,18,85208,85208,0,0
ThunderWeasel,d0a23925cf8cae6c115eeca5c4709717b501742d,1529957820,YAML,12,353,353,0,0
ThunderWeasel,d0a23925cf8cae6c115eeca5c4709717b501742d,1529957820,Total,340,185315,177504,1571,6240
ThunderWeasel,c2d410faa0fcc4faf45617991f0aec99f598ef05,1529957601,Autoconf,1,5,5,0,0
ThunderWeasel,c2d410faa0fcc4faf45617991f0aec99f598ef05,1529957601,BASH,11,151,77,31,43
ThunderWeasel,c2d410faa0fcc4faf45617991f0aec99f598ef05,1529957601,Dockerfile,5,182,128,30,24
ThunderWeasel,c2d410faa0fcc4faf45617991f0aec99f598ef05,1529957601,HTML,16,7743,6129,85,1529
ThunderWeasel,c2d410faa0fcc4faf45617991f0aec99f598ef05,1529957601,JavaScript,2,566,473,35,58
ThunderWeasel,c2d410faa0fcc4faf45617991f0aec99f598ef05,1529957601,JSON,3,10,10,0,0
ThunderWeasel,c2d410faa0fcc4faf45617991f0aec99f598ef05,1529957601,Markdown,34,2135,2135,0,0
ThunderWeasel,c2d410faa0fcc4faf45617991f0aec99f598ef05,1529957601,Notebook,29,60523,60523,0,0
ThunderWeasel,c2d410faa0fcc4faf45617991f0aec99f598ef05,1529957601,Python,198,26343,20507,1319,4517
ThunderWeasel,c2d410faa0fcc4faf45617991f0aec99f598ef05,1529957601,Shell,5,58,32,15,11
ThunderWeasel,c2d410faa0fcc4faf45617991f0aec99f598ef05,1529957601,SQL,2,265,176,48,41
ThunderWeasel,c2d410faa0fcc4faf45617991f0aec99f598ef05,1529957601,SVG,4,1704,1692,3,9
ThunderWeasel,c2d410faa0fcc4faf45617991f0aec99f598ef05,1529957601,Plain Text,18,85208,85208,0,0
ThunderWeasel,c2d410faa0fcc4faf45617991f0aec99f598ef05,1529957601,YAML,12,353,353,0,0
ThunderWeasel,c2d410faa0fcc4faf45617991f0aec99f598ef05,1529957601,Total,340,185246,177448,1566,6232
ThunderWeasel,f3e750a6397f69352b286ec598ee41022fd5fe29,1529957417,Autoconf,1,5,5,0,0
ThunderWeasel,f3e750a6397f69352b286ec598ee41022fd5fe29,1529957417,BASH,11,151,77,31,43
ThunderWeasel,f3e750a6397f69352b286ec598ee41022fd5fe29,1529957417,Dockerfile,5,182,129,29,24
ThunderWeasel,f3e750a6397f69352b286ec598ee41022fd5fe29,1529957417,HTML,16,7743,6129,85,1529
ThunderWeasel,f3e750a6397f69352b286ec598ee41022fd5fe29,1529957417,JavaScript,2,566,473,35,58
ThunderWeasel,f3e750a6397f69352b286ec598ee41022fd5fe29,1529957417,JSON,3,10,10,0,0
ThunderWeasel,f3e750a6397f69352b286ec598ee41022fd5fe29,1529957417,Markdown,34,2135,2135,0,0
ThunderWeasel,f3e750a6397f69352b286ec598ee41022fd5fe29,1529957417,Notebook,29,60523,60523,0,0
ThunderWeasel,f3e750a6397f69352b286ec598ee41022fd5fe29,1529957417,Python,198,26343,20507,1319,4517
ThunderWeasel,f3e750a6397f69352b286ec598ee41022fd5fe29,1529957417,Shell,5,58,32,15,11
ThunderWeasel,f3e750a6397f69352b286ec598ee41022fd5fe29,1529957417,SQL,2,265,176,48,41
ThunderWeasel,f3e750a6397f69352b286ec598ee41022fd5fe29,1529957417,SVG,4,1704,1692,3,9
ThunderWeasel,f3e750a6397f69352b286ec598ee41022fd5fe29,1529957417,Plain Text,18,85208,85208,0,0
ThunderWeasel,f3e750a6397f69352b286ec598ee41022fd5fe29,1529957417,YAML,12,353,353,0,0
ThunderWeasel,f3e750a6397f69352b286ec598ee41022fd5fe29,1529957417,Total,340,185246,177449,1565,6232
ThunderWeasel,9a6f81487321584e728c8822b4b4180833b21845,1529957221,Autoconf,1,5,5,0,0
ThunderWeasel,9a6f81487321584e728c8822b4b4180833b21845,1529957221,BASH,11,151,77,31,43
ThunderWeasel,9a6f81487321584e728c8822b4b4180833b21845,1529957221,Dockerfile,5,174,122,29,23
ThunderWeasel,9a6f81487321584e728c8822b4b4180833b21845,1529957221,HTML,16,7743,6129,85,1529
ThunderWeasel,9a6f81487321584e728c8822b4b4180833b21845,1529957221,JavaScript,2,566,473,35,58
ThunderWeasel,9a6f81487321584e728c8822b4b4180833b21845,1529957221,JSON,3,10,10,0,0
ThunderWeasel,9a6f81487321584e728c8822b4b4180833b21845,1529957221,Markdown,34,2135,2135,0,0
ThunderWeasel,9a6f81487321584e728c8822b4b4180833b21845,1529957221,Notebook,29,60297,60297,0,0
ThunderWeasel,9a6f81487321584e728c8822b4b4180833b21845,1529957221,Python,198,26343,20507,1319,4517
ThunderWeasel,9a6f81487321584e728c8822b4b4180833b21845,1529957221,Shell,5,58,32,15,11
ThunderWeasel,9a6f81487321584e728c8822b4b4180833b21845,1529957221,SQL,2,265,176,48,41
ThunderWeasel,9a6f81487321584e728c8822b4b4180833b21845,1529957221,SVG,4,1704,1692,3,9
ThunderWeasel,9a6f81487321584e728c8822b4b4180833b21845,1529957221,Plain Text,18,85054,85054,0,0
ThunderWeasel,9a6f81487321584e728c8822b4b4180833b21845,1529957221,YAML,12,353,353,0,0
ThunderWeasel,9a6f81487321584e728c8822b4b4180833b21845,1529957221,Total,340,184858,177062,1565,6231
ThunderWeasel,401cf1b77a7caac0f5f864663dbd735357aae362,1529951016,Autoconf,1,5,5,0,0
ThunderWeasel,401cf1b77a7caac0f5f864663dbd735357aae362,1529951016,BASH,11,151,77,31,43
ThunderWeasel,401cf1b77a7caac0f5f864663dbd735357aae362,1529951016,Dockerfile,5,174,122,29,23
ThunderWeasel,401cf1b77a7caac0f5f864663dbd735357aae362,1529951016,HTML,16,7743,6129,85,1529
ThunderWeasel,401cf1b77a7caac0f5f864663dbd735357aae362,1529951016,JavaScript,2,566,473,35,58
ThunderWeasel,401cf1b77a7caac0f5f864663dbd735357aae362,1529951016,JSON,3,10,10,0,0
ThunderWeasel,401cf1b77a7caac0f5f864663dbd735357aae362,1529951016,Markdown,34,2135,2135,0,0
ThunderWeasel,401cf1b77a7caac0f5f864663dbd735357aae362,1529951016,Notebook,29,60297,60297,0,0
ThunderWeasel,401cf1b77a7caac0f5f864663dbd735357aae362,1529951016,Python,197,26290,20465,1318,4507
ThunderWeasel,401cf1b77a7caac0f5f864663dbd735357aae362,1529951016,Shell,5,58,32,15,11
ThunderWeasel,401cf1b77a7caac0f5f864663dbd735357aae362,1529951016,SQL,2,265,176,48,41
ThunderWeasel,401cf1b77a7caac0f5f864663dbd735357aae362,1529951016,SVG,4,1704,1692,3,9
ThunderWeasel,401cf1b77a7caac0f5f864663dbd735357aae362,1529951016,Plain Text,18,84818,84818,0,0
ThunderWeasel,401cf1b77a7caac0f5f864663dbd735357aae362,1529951016,YAML,12,353,353,0,0
ThunderWeasel,401cf1b77a7caac0f5f864663dbd735357aae362,1529951016,Total,339,184569,176784,1564,6221
ThunderWeasel,d5ffa5c242fa0a1fde5adaeb273788c1f874d476,1529950903,Autoconf,1,5,5,0,0
ThunderWeasel,d5ffa5c242fa0a1fde5adaeb273788c1f874d476,1529950903,BASH,11,147,73,31,43
ThunderWeasel,d5ffa5c242fa0a1fde5adaeb273788c1f874d476,1529950903,Dockerfile,5,174,122,29,23
ThunderWeasel,d5ffa5c242fa0a1fde5adaeb273788c1f874d476,1529950903,HTML,16,7743,6129,85,1529
ThunderWeasel,d5ffa5c242fa0a1fde5adaeb273788c1f874d476,1529950903,JavaScript,2,566,473,35,58
ThunderWeasel,d5ffa5c242fa0a1fde5adaeb273788c1f874d476,1529950903,JSON,3,10,10,0,0
ThunderWeasel,d5ffa5c242fa0a1fde5adaeb273788c1f874d476,1529950903,Markdown,34,2135,2135,0,0
ThunderWeasel,d5ffa5c242fa0a1fde5adaeb273788c1f874d476,1529950903,Notebook,29,60297,60297,0,0
ThunderWeasel,d5ffa5c242fa0a1fde5adaeb273788c1f874d476,1529950903,Python,197,26289,20464,1318,4507
ThunderWeasel,d5ffa5c242fa0a1fde5adaeb273788c1f874d476,1529950903,Shell,5,58,32,15,11
ThunderWeasel,d5ffa5c242fa0a1fde5adaeb273788c1f874d476,1529950903,SQL,2,265,176,48,41
ThunderWeasel,d5ffa5c242fa0a1fde5adaeb273788c1f874d476,1529950903,SVG,4,1704,1692,3,9
ThunderWeasel,d5ffa5c242fa0a1fde5adaeb273788c1f874d476,1529950903,Plain Text,18,84818,84818,0,0
ThunderWeasel,d5ffa5c242fa0a1fde5adaeb273788c1f874d476,1529950903,YAML,11,323,323,0,0
