Repo,CommitHash,TimeStamp,Author,Language,Files,Lines,Code,Comments,Blanks,Revision Comment
ThunderWeasel,a45293ae23c220e98490e5eabfe0c883e3eabf50,1537211342,Edsger Dijkstra,Total,0,-142,-131,1,-12,minor torc-vs-puppeteer fixes
ThunderWeasel,b73a7e6b1d3dfbdffd5bc2446c1e71f97c615e9a,1537210075,John Nash,Python,0,23,22,4,-3,updating phishnet to handle multiple resources
ThunderWeasel,b73a7e6b1d3dfbdffd5bc2446c1e71f97c615e9a,1537210075,John Nash,Plain Text,0,-6,-6,0,0,updating phishnet to handle multiple resources
ThunderWeasel,b73a7e6b1d3dfbdffd5bc2446c1e71f97c615e9a,1537210075,John Nash,Total,0,17,16,4,-3,updating phishnet to handle multiple resources
ThunderWeasel,80fd2008d46412180c312095846efde261f21b78,1536969643,Edsger Dijkstra,ReStructuredText,0,-1,-1,0,0,remove spurious excludes
ThunderWeasel,80fd2008d46412180c312095846efde261f21b78,1536969643,Edsger Dijkstra,Total,0,-1,-1,0,0,remove spurious excludes
ThunderWeasel,ee32f26cf764b71e9b2a2052974f7dc71f372259,1536968832,Edsger Dijkstra,Python,0,30,-1,0,31,update docs
ThunderWeasel,ee32f26cf764b71e9b2a2052974f7dc71f372259,1536968832,Edsger Dijkstra,ReStructuredText,0,5,5,0,0,update docs
ThunderWeasel,ee32f26cf764b71e9b2a2052974f7dc71f372259,1536968832,Edsger Dijkstra,Plain Text,0,-24,-24,0,0,update docs
ThunderWeasel,ee32f26cf764b71e9b2a2052974f7dc71f372259,1536968832,Edsger Dijkstra,Total,0,11,-20,0,31,update docs
ThunderWeasel,780421c3916c4d1400dc55f636190fa19f2ded4e,1536966170,Leonhard Euler,Plain Text,0,1,1,0,0,Switching to new classifiers: all features (full); important features only (culled)
ThunderWeasel,780421c3916c4d1400dc55f636190fa19f2ded4e,1536966170,Leonhard Euler,Total,0,1,1,0,0,Switching to new classifiers: all features (full); important features only (culled)
ThunderWeasel,a4994df4b8efb9503cd189ff77453c7088291db9,1536965513,Edsger Dijkstra,Python,0,312,306,1,5,add documentation
ThunderWeasel,a4994df4b8efb9503cd189ff77453c7088291db9,1536965513,Edsger Dijkstra,Total,0,312,306,1,5,add documentation
ThunderWeasel,e71ad1528a790f97bf38a3d7123e177785ca0fb3,1536941766,René Descartes,Python,0,5,5,0,0,added option to submit a file full of urls
ThunderWeasel,e71ad1528a790f97bf38a3d7123e177785ca0fb3,1536941766,René Descartes,Total,0,5,5,0,0,added option to submit a file full of urls
ThunderWeasel,82288053a8cff9a5c0de6c640e6b56e771c2cf2b,1536889937,Leonhard Euler,Python,0,7,7,0,0,fixing regexes and tests
ThunderWeasel,82288053a8cff9a5c0de6c640e6b56e771c2cf2b,1536889937,Leonhard Euler,Plain Text,0,-256,-256,0,0,fixing regexes and tests
ThunderWeasel,82288053a8cff9a5c0de6c640e6b56e771c2cf2b,1536889937,Leonhard Euler,Total,0,-249,-249,0,0,fixing regexes and tests
ThunderWeasel,f0143ce8fd332501d3ac935a891b3324752c719b,1536888533,Leonhard Euler,Python,0,157,133,7,17,adding registration page features
ThunderWeasel,f0143ce8fd332501d3ac935a891b3324752c719b,1536888533,Leonhard Euler,Plain Text,0,252,252,0,0,adding registration page features
ThunderWeasel,f0143ce8fd332501d3ac935a891b3324752c719b,1536888533,Leonhard Euler,Total,0,409,385,7,17,adding registration page features
ThunderWeasel,f1f8628e5aec9624b6fbca44746478ce7280c5cd,1536863739,John Nash,Notebook,-1,-375,-375,0,0,minor nb fix
ThunderWeasel,f1f8628e5aec9624b6fbca44746478ce7280c5cd,1536863739,John Nash,Total,-1,-375,-375,0,0,minor nb fix
ThunderWeasel,d9da99a489341bbd6f01fcbb47b72a66153978a7,1536860739,John Nash,Plain Text,0,27,27,0,0,tests
ThunderWeasel,d9da99a489341bbd6f01fcbb47b72a66153978a7,1536860739,John Nash,Total,0,27,27,0,0,tests
ThunderWeasel,8d7788e24d7130f0cc056a50ce5d73a9ccd29a17,1536859892,John Nash,Notebook,0,1,1,0,0,creating source-neutral ranker
ThunderWeasel,8d7788e24d7130f0cc056a50ce5d73a9ccd29a17,1536859892,John Nash,Python,1,170,128,11,31,creating source-neutral ranker
ThunderWeasel,8d7788e24d7130f0cc056a50ce5d73a9ccd29a17,1536859892,John Nash,Total,1,171,129,11,31,creating source-neutral ranker
ThunderWeasel,0933510c08ff37484c25e6636a95e1166eaff82c,1536777489,John Nash,Notebook,0,-9,-9,0,0,adding exclude_features list
ThunderWeasel,0933510c08ff37484c25e6636a95e1166eaff82c,1536777489,John Nash,Plain Text,1,144,144,0,0,adding exclude_features list
ThunderWeasel,0933510c08ff37484c25e6636a95e1166eaff82c,1536777489,John Nash,Total,1,135,135,0,0,adding exclude_features list
ThunderWeasel,ff782fdfece71400fae49d422ba675e36160639c,1536769226,John Nash,Makefile,1,20,10,6,4,initial feature docs proposal
ThunderWeasel,ff782fdfece71400fae49d422ba675e36160639c,1536769226,John Nash,Markdown,1,158,158,0,0,initial feature docs proposal
ThunderWeasel,ff782fdfece71400fae49d422ba675e36160639c,1536769226,John Nash,Python,2,166,42,84,40,initial feature docs proposal
ThunderWeasel,ff782fdfece71400fae49d422ba675e36160639c,1536769226,John Nash,ReStructuredText,3,47,47,0,0,initial feature docs proposal
ThunderWeasel,ff782fdfece71400fae49d422ba675e36160639c,1536769226,John Nash,Plain Text,0,1,1,0,0,initial feature docs proposal
ThunderWeasel,ff782fdfece71400fae49d422ba675e36160639c,1536769226,John Nash,Total,7,392,258,90,44,initial feature docs proposal
ThunderWeasel,6fee3481a91a7ec3a17eb19753dc95baa7d119e9,1536767209,John Nash,Notebook,0,37,37,0,0,more venn diagram stuff
ThunderWeasel,6fee3481a91a7ec3a17eb19753dc95baa7d119e9,1536767209,John Nash,Total,0,37,37,0,0,more venn diagram stuff
ThunderWeasel,fe1f20c691ac20026131d502688c06435eae913e,1536763068,Marvin Minsky,Python,0,0,-1,0,1,Refactored the PageDetails object to return a har soup knowing the correct way to do so for that type
ThunderWeasel,fe1f20c691ac20026131d502688c06435eae913e,1536763068,Marvin Minsky,Total,0,0,-1,0,1,Refactored the PageDetails object to return a har soup knowing the correct way to do so for that type
ThunderWeasel,5ec8f752d08f37fe26edeb5fbd5df2a80466a40b,1536710185,Leonhard Euler,Python,0,54,50,2,2,adding phishmonger mode to pull using a file of urls
ThunderWeasel,5ec8f752d08f37fe26edeb5fbd5df2a80466a40b,1536710185,Leonhard Euler,Total,0,54,50,2,2,adding phishmonger mode to pull using a file of urls
ThunderWeasel,6afedf3cf1177149fea54d69658a529a53b98d57,1536704801,John Nash,Notebook,0,-868,-868,0,0,EOD tuesday
ThunderWeasel,6afedf3cf1177149fea54d69658a529a53b98d57,1536704801,John Nash,Total,0,-868,-868,0,0,EOD tuesday
ThunderWeasel,7b1277465d85e8ddc9223cc96ec4450262465e60,1536697634,Ada Lovelace,Python,0,3,3,0,0,Catch and log exceptions while trying to insert URL's during openphish ingestion. This is to fix long URLs from breaking ingestion of remaining URLs -- also to catch other unknowns.
ThunderWeasel,7b1277465d85e8ddc9223cc96ec4450262465e60,1536697634,Ada Lovelace,Total,0,3,3,0,0,Catch and log exceptions while trying to insert URL's during openphish ingestion. This is to fix long URLs from breaking ingestion of remaining URLs -- also to catch other unknowns.
ThunderWeasel,3b67d776dffd1f6cccd2715df8ee1800ed49bcd9,1536696019,Dennis Ritchie,Python,0,2,0,2,0,added a comment in code
ThunderWeasel,3b67d776dffd1f6cccd2715df8ee1800ed49bcd9,1536696019,Dennis Ritchie,Total,0,2,0,2,0,added a comment in code
ThunderWeasel,3c243731089c4e9149f3cef41135a70f6a493920,1536695383,Dennis Ritchie,Python,0,3,2,1,0,"datasets silently doesn't insert sometimes. changing from ""datasets"" style to ""sql"" style inserts"
ThunderWeasel,3c243731089c4e9149f3cef41135a70f6a493920,1536695383,Dennis Ritchie,Total,0,3,2,1,0,"datasets silently doesn't insert sometimes. changing from ""datasets"" style to ""sql"" style inserts"
ThunderWeasel,68ac2bce31a0eb61e3dfa7e122ff6c0185b1bec6,1536688280,John Nash,Notebook,0,12,12,0,0,propagating changes to train_sage_part1
ThunderWeasel,68ac2bce31a0eb61e3dfa7e122ff6c0185b1bec6,1536688280,John Nash,Total,0,12,12,0,0,propagating changes to train_sage_part1
ThunderWeasel,def319dea727d621a9c0a491edfd6a22f17bd303,1536688005,John Nash,Notebook,0,-280,-280,0,0,separating data loading and train/test splitting
ThunderWeasel,def319dea727d621a9c0a491edfd6a22f17bd303,1536688005,John Nash,Python,0,20,14,1,5,separating data loading and train/test splitting
ThunderWeasel,def319dea727d621a9c0a491edfd6a22f17bd303,1536688005,John Nash,Total,0,-260,-266,1,5,separating data loading and train/test splitting
ThunderWeasel,3c60d62b57ab8dcf089ac23b39501e16f9ab819e,1536681525,John Nash,Notebook,0,36,36,0,0,venn diagrams
ThunderWeasel,3c60d62b57ab8dcf089ac23b39501e16f9ab819e,1536681525,John Nash,Total,0,36,36,0,0,venn diagrams
ThunderWeasel,e8d995b194254120004509205c3b945b449cded8,1536678249,Leonhard Euler,Python,0,2,2,0,0,shortening the source name when from a classifier
ThunderWeasel,e8d995b194254120004509205c3b945b449cded8,1536678249,Leonhard Euler,Total,0,2,2,0,0,shortening the source name when from a classifier
ThunderWeasel,250851f73245225902577021795f59326a36ad5e,1536613548,Alan Turing,BASH,0,-16,-12,0,-4,Back out using sync-up/sync-down in dev & notebook scripts
ThunderWeasel,250851f73245225902577021795f59326a36ad5e,1536613548,Alan Turing,Total,0,-16,-12,0,-4,Back out using sync-up/sync-down in dev & notebook scripts
ThunderWeasel,8dceee0c68c3897d0c967892626282ce14c3ac8c,1536605998,John Nash,Notebook,0,-217,-217,0,0,adding venn diagrams
ThunderWeasel,8dceee0c68c3897d0c967892626282ce14c3ac8c,1536605998,John Nash,Total,0,-217,-217,0,0,adding venn diagrams
ThunderWeasel,ee465d88677dda6b49e8d8fa125d142f6155565e,1536603759,John Nash,Python,0,3,2,1,0,pull over randoms that tap says are phish too
ThunderWeasel,ee465d88677dda6b49e8d8fa125d142f6155565e,1536603759,John Nash,Total,0,3,2,1,0,pull over randoms that tap says are phish too
ThunderWeasel,b977e66b61993629ed88654914cf5a78519d3ea8,1536586622,Alan Turing,BASH,0,17,12,0,5,Updates to take advantage of docker-utils 2.0
ThunderWeasel,b977e66b61993629ed88654914cf5a78519d3ea8,1536586622,Alan Turing,Dockerfile,0,5,3,0,2,Updates to take advantage of docker-utils 2.0
ThunderWeasel,b977e66b61993629ed88654914cf5a78519d3ea8,1536586622,Alan Turing,Total,0,22,15,0,7,Updates to take advantage of docker-utils 2.0
ThunderWeasel,e30feed90643ec0b22c50a99313baae89a57ed95,1536359750,John Nash,Notebook,0,304,304,0,0,trained clf
ThunderWeasel,e30feed90643ec0b22c50a99313baae89a57ed95,1536359750,John Nash,Python,0,3,3,0,0,trained clf
ThunderWeasel,e30feed90643ec0b22c50a99313baae89a57ed95,1536359750,John Nash,Plain Text,0,-1,-1,0,0,trained clf
